cbsa,CBSATitle,year,prescription_rate,employment_to_population,african_amer_percent,native_amer_percent,asian_percent,other_percent,hispanic_percent,female_percent,high_school_percent,opioid_age,northeast,midwest,south,west,treat,post
15180,"Brownsville-Harlingen, TX",2009,41.2,34.252975,.55724901,.24138896,.61425787,9.7798481,86.242371,51.903503,.61085469,24.844316,0,0,1,0,0,0
15180,"Brownsville-Harlingen, TX",2010,40.3,35.402279,.49625289,.22103725,.63646847,9.3753767,87.075043,51.91061,.61359024,25.067005,0,0,1,0,0,1
15180,"Brownsville-Harlingen, TX",2011,38.6,35.409252,.51981711,.17769007,.65136671,7.552319,87.987999,51.87397,.61048043,25.419252,0,0,1,0,0,1
15180,"Brownsville-Harlingen, TX",2012,37.1,35.797272,.5209623,.14080063,.67899883,7.6838298,88.255531,51.785255,.60925764,25.222975,0,0,1,0,0,1
15180,"Brownsville-Harlingen, TX",2013,35.1,35.954796,.50844073,.19244155,.67222071,7.6692419,88.372581,51.762199,.59946817,25.044617,0,0,1,0,0,1
15180,"Brownsville-Harlingen, TX",2014,33.1,36.318237,.53866148,.18742336,.6865766,6.6414843,88.385773,51.751976,.59873819,25.049686,0,0,1,0,0,1
15220,"Brownwood, TX",2006,104.9,47.208012,4.8814054,.47530964,.018100319,5.9755578,17.278145,50.330936,.61182517,25.276571,0,0,1,0,1,0
15220,"Brownwood, TX",2007,104.9,46.440639,4.86028,.61924338,.078055888,6.3745642,17.638029,50.153511,.61597639,25.061142,0,0,1,0,1,0
15220,"Brownwood, TX",2008,123,46.245422,4.4432282,.60459173,.14072394,4.5735283,18.049149,50.254082,.58942592,25.127041,0,0,1,0,1,0
15220,"Brownwood, TX",2009,135.6,46.768002,4.648541,.2438321,.052437011,4.5095825,18.525995,50.724941,.56394571,23.748722,0,0,1,0,1,0
15220,"Brownwood, TX",2010,145.5,39.652882,4.3753142,.67508978,.17315456,4.4032974,19.015112,50.337784,.56975889,23.641909,0,0,1,0,1,1
15220,"Brownwood, TX",2011,134.1,39.523888,4.2222104,.91319412,.22567441,4.0358977,19.730764,50.461845,.55755842,22.270914,0,0,1,0,1,1
15220,"Brownwood, TX",2012,151.5,39.545353,3.90154,1.013558,.26852706,3.39871,20.092142,50.109257,.55547148,22.069239,0,0,1,0,1,1
15220,"Brownwood, TX",2013,134.7,39.468227,4.1564341,.8555811,.20333254,3.1688187,20.436241,50.231056,.51694024,22.963373,0,0,1,0,1,1
15220,"Brownwood, TX",2014,129.7,39.938633,3.8888741,.67540824,.39838535,3.1897209,20.370419,50.436638,.54692787,22.618263,0,0,1,0,1,1
15260,"Brunswick, GA",2006,120.9306763835117,48.152973,18.517244,.1752499,.79938835,.87924337,3.0797803,37.147152,.3412174,18.704309,0,0,1,0,0,0
15260,"Brunswick, GA",2007,120.7269392917369,47.887257,25.949833,.096893936,.93482172,1.9951962,4.3247447,51.956985,.47643188,25.675529,0,0,1,0,0,0
15260,"Brunswick, GA",2008,140.9906855391038,46.79483,25.429544,.1809312,1.0681641,1.9889029,4.6130753,51.884365,.45519808,25.840994,0,0,1,0,0,0
15260,"Brunswick, GA",2009,115.5040783884034,43.33746,25.369041,.11730283,.98059893,2.9022565,5.0071173,52.044231,.44500783,24.849747,0,0,1,0,0,0
15260,"Brunswick, GA",2010,115.0186032665683,41.505062,20.788141,.29355073,.96194512,3.1724591,4.2549815,44.635628,.40889052,21.107538,0,0,1,0,0,1
15260,"Brunswick, GA",2011,112.7509916293901,40.948601,26.222435,.096590482,1.2418776,4.75175,6.4276576,52.675682,.43848875,24.651899,0,0,1,0,0,1
15260,"Brunswick, GA",2012,107.4617129086078,41.497284,25.676044,.33087045,1.3197502,6.4855585,6.5067043,52.304901,.43626326,24.602581,0,0,1,0,0,1
15260,"Brunswick, GA",2013,100.601118815971,40.84547,25.540913,.43149278,1.2771692,6.1447544,6.4649739,52.675503,.41652298,24.240252,0,0,1,0,0,1
15260,"Brunswick, GA",2014,96.25578455068191,40.04179,23.28549,.42265952,1.1175268,5.0018086,5.1687484,52.477234,.48080692,23.759022,0,0,1,0,0,1
15340,"Bucyrus-Galion, OH",2006,110,47.362499,.63838291,.02575526,.49069232,1.2862314,1.2862314,51.693081,.675928,26.656319,0,1,0,0,0,0
15340,"Bucyrus-Galion, OH",2007,110,46.905945,.67405665,.038069643,.4725115,1.1577652,,51.494797,.6666559,26.100101,0,1,0,0,0,0
15340,"Bucyrus-Galion, OH",2008,116.1,45.559353,.6350646,0,.42866865,1.3971422,,51.653439,.65514016,26.348379,0,1,0,0,0,0
15340,"Bucyrus-Galion, OH",2009,116.6,42.283611,.84089303,.022850353,.44786692,1.7754724,,51.986839,.63033551,24.257935,0,1,0,0,0,0
15340,"Bucyrus-Galion, OH",2010,118.4,41.798553,.77895427,.026398001,.36411741,1.6110305,1.3018665,51.698921,.62370837,24.37636,0,1,0,0,0,1
15340,"Bucyrus-Galion, OH",2011,118.8,42.371632,.80571324,.045779161,.24034059,1.8449003,,51.796829,.60585773,23.454954,0,1,0,0,0,1
15340,"Bucyrus-Galion, OH",2012,110.4,43.196941,.80829543,.04618831,.24248862,1.8752453,,51.714741,.58726048,22.948662,0,1,0,0,0,1
15340,"Bucyrus-Galion, OH",2013,102.2,41.910858,.94392264,.01859946,.2999163,1.7413745,,51.594902,.59333467,22.649494,0,1,0,0,0,1
15340,"Bucyrus-Galion, OH",2014,104.6,43.194611,.88530535,.013941816,.29045451,1.8101124,1.3175017,51.656754,.57515466,22.595036,0,1,0,0,0,1
15380,"Buffalo-Cheektowaga, NY",2006,82.28445982874841,48.558956,12.048021,.59187293,1.5304947,2.2873363,3.0627947,51.882816,.45463726,25.078413,1,0,0,0,1,0
15380,"Buffalo-Cheektowaga, NY",2007,82.2863188002229,48.193287,12.031202,.59111613,1.74853,2.6736066,3.2644887,51.830597,.45079717,25.009609,1,0,0,0,1,0
15380,"Buffalo-Cheektowaga, NY",2008,89.73069157417869,48.311554,12.03231,.62724674,1.7618934,2.6851239,3.3941996,51.843243,.43766966,24.664583,1,0,0,0,1,0
15380,"Buffalo-Cheektowaga, NY",2009,89.63562305736332,47.128635,12.102827,.57672328,1.7964872,2.6732521,3.4741516,51.771103,.42739636,24.884558,1,0,0,0,1,0
15380,"Buffalo-Cheektowaga, NY",2010,91.07308588119163,46.140903,12.032692,.6146245,2.0888166,3.1221352,3.7833798,51.750351,.42233178,24.447971,1,0,0,0,1,1
15380,"Buffalo-Cheektowaga, NY",2011,75.18067062828801,45.657909,12.018661,.62045038,2.3529379,3.2502477,4.1290054,51.740093,.41384751,23.960567,1,0,0,0,1,1
15380,"Buffalo-Cheektowaga, NY",2012,75.39776074611829,45.644321,11.955049,.65435225,2.4293265,3.6168199,4.2275329,51.680691,.40320301,23.892481,1,0,0,0,1,1
15380,"Buffalo-Cheektowaga, NY",2013,68.29028039408833,45.873798,12.061838,.63019365,2.5293717,3.9308183,4.3518248,51.627151,.39492303,24.027349,1,0,0,0,1,1
15380,"Buffalo-Cheektowaga, NY",2014,65.03426030342008,45.333828,12.074892,.61958337,2.5765159,3.8757353,4.3858714,51.629429,.39550391,24.072041,1,0,0,0,1,1
15420,"Burley, ID",2006,70.72579165323481,47.77597,.94648439,.56488222,2.3160684,19.041695,26.338179,49.948582,.51186544,20.516438,0,0,0,1,1,0
15420,"Burley, ID",2007,70.83553199842953,49.413525,.26342258,.3256861,.4502131,12.28507,21.916759,49.95929,.45043719,22.352604,0,0,0,1,1,0
15420,"Burley, ID",2008,80.48591759578106,48.920536,.22861497,.86206895,.32863402,10.235283,22.766241,49.599926,.4368284,21.232615,0,0,0,1,1,0
15420,"Burley, ID",2009,79.88212464589235,43.911892,.26675403,1.3899289,.23867464,10.492325,23.62879,49.634968,.47119948,20.544739,0,0,0,1,1,0
15420,"Burley, ID",2010,83.34466557004842,46.540215,.62163883,.56133425,1.3275306,13.397495,27.847326,49.577946,.51324284,21.782524,0,0,0,1,1,1
15420,"Burley, ID",2011,78.95995659501766,46.859978,.069814116,.67632425,.93812716,8.1944323,24.840736,49.548386,.53253043,22.561512,0,0,0,1,1,1
15420,"Burley, ID",2012,76.24265115743407,46.665546,.44056672,.50535595,.41465098,6.876296,25.436247,49.56636,.51846665,22.757065,0,0,0,1,1,1
15420,"Burley, ID",2013,75.79630577907828,46.571136,.4559792,.49972269,.44992068,9.3131151,29.080931,49.1008,.49879426,22.586149,0,0,0,1,1,1
15420,"Burley, ID",2014,73.37540258199901,47.228859,.26457134,.5475744,.41665974,8.2785778,29.149426,49.238541,.51575476,22.914803,0,0,0,1,1,1
15460,"Burlington, IA-IL",2006,91.90000000000001,50.053417,2.9716399,.17984118,.69902194,1.9912245,1.9912245,42.956585,.40485868,19.968283,0,1,0,0,0,0
15460,"Burlington, IA-IL",2007,91.90000000000001,50.184776,3.6890388,.12296796,.78453553,2.4273875,,51.479305,.47700176,23.691006,0,1,0,0,0,0
15460,"Burlington, IA-IL",2008,96.3,48.882874,4.2211151,.22190444,.70269734,1.9922087,,50.917202,.47065645,23.356674,0,1,0,0,0,0
15460,"Burlington, IA-IL",2009,95.90000000000001,47.761333,4.2956505,.12980016,.53879309,2.5641654,,50.386955,.45653191,23.398314,0,1,0,0,0,0
15460,"Burlington, IA-IL",2010,92.40000000000001,46.643181,4.0517097,.18666495,.49021825,2.2486675,2.2550607,47.373211,.43131632,21.155252,0,1,0,0,0,1
15460,"Burlington, IA-IL",2011,94.90000000000001,47.680367,5.1912909,.22095881,.31530076,3.1654212,,52.200901,.46843126,22.915167,0,1,0,0,0,1
15460,"Burlington, IA-IL",2012,111.5,47.270622,5.6756625,.25595149,.38019979,2.1296158,,52.24144,.4508346,23.087818,0,1,0,0,0,1
15460,"Burlington, IA-IL",2013,109.7,47.857239,5.4404211,.059566654,.39214709,2.8939464,,51.105709,.44264922,22.704823,0,1,0,0,0,1
15460,"Burlington, IA-IL",2014,95.87085995711891,49.452065,5.0879879,.20907785,.33802676,2.2564638,2.5167854,51.258064,.45197544,22.366274,0,1,0,0,0,1
15500,"Burlington, NC",2006,87.3,46.510723,18.014265,.40047759,1.1293712,10.013851,10.345424,51.693409,.5223701,28.33503,0,0,1,0,1,0
15500,"Burlington, NC",2007,87.3,45.888279,18.003119,.46280688,1.1370021,9.3846569,10.323614,51.784508,.51751375,27.616018,0,0,1,0,1,0
15500,"Burlington, NC",2008,90.7,45.282455,18.136734,.38472697,1.0982332,10.385556,10.744036,51.897388,.5121395,27.448923,0,0,1,0,1,0
15500,"Burlington, NC",2009,91.7,42.225204,17.91844,.44347551,1.3432907,9.8952579,11.047618,51.812153,.48849896,27.137991,0,0,1,0,1,0
15500,"Burlington, NC",2010,95.90000000000001,45.424038,18.015938,.39817104,1.2521383,10.026911,10.995571,52.109837,.48984134,26.161707,0,0,1,0,1,1
15500,"Burlington, NC",2011,88.7,45.962509,18.009525,.19921896,1.3358225,10.965618,11.074463,52.587204,.47949716,25.192621,0,0,1,0,1,1
15500,"Burlington, NC",2012,94.40000000000001,46.831406,17.847181,.37058863,1.2558109,10.374517,11.301643,52.305378,.47039676,24.727951,0,0,1,0,1,1
15500,"Burlington, NC",2013,88.09999999999999,46.664246,18.213419,.4680289,1.4079922,9.4263229,11.548401,52.412075,.46668038,24.364841,0,0,1,0,1,1
15500,"Burlington, NC",2014,86,46.719788,17.984816,.45604473,1.3095834,9.7695055,11.579372,52.386589,.46163401,24.470278,0,0,1,0,1,1
15540,"Burlington-South Burlington, VT",2006,50.93796293617965,55.197178,1.0823355,.35994309,1.9570394,1.8508656,1.6629988,48.98624,.35436013,27.030357,1,0,0,0,0,0
15540,"Burlington-South Burlington, VT",2007,50.9343981712705,54.796909,1.2283198,.3475534,2.0534456,2.03953,1.6445518,50.746502,.35481653,28.032875,1,0,0,0,0,0
15540,"Burlington-South Burlington, VT",2008,51.49549567194695,54.473717,1.3669027,.36230966,2.0662465,2.0974193,1.7119905,50.731339,.35679352,27.291929,1,0,0,0,0,0
15540,"Burlington-South Burlington, VT",2009,50.68729964121938,54.377216,1.1582835,.36041018,2.1326749,2.2637866,1.8843383,50.881203,.35638258,26.535849,1,0,0,0,0,0
15540,"Burlington-South Burlington, VT",2010,51.04452769715135,56.629868,1.3905627,.38283628,2.1096413,2.4103301,1.7582529,50.060741,.33667055,26.065842,1,0,0,0,0,1
15540,"Burlington-South Burlington, VT",2011,50.27103993246887,57.027729,1.5007018,.43560174,2.2542517,2.6237376,1.89238,51.14669,.33425584,26.070749,1,0,0,0,0,1
15540,"Burlington-South Burlington, VT",2012,49.99690879688917,57.297127,1.5989493,.3673864,2.2751632,2.8322091,1.9280165,50.940697,.32653829,25.785845,1,0,0,0,0,1
15540,"Burlington-South Burlington, VT",2013,47.128271120483,56.759197,1.7377596,.39162576,2.1964459,2.8468571,1.9754893,50.984104,.31572467,25.394436,1,0,0,0,0,1
15540,"Burlington-South Burlington, VT",2014,45.87682635063707,57.22102,1.6775491,.38056368,2.2830732,2.82535,1.842725,50.995773,.32511887,25.454802,1,0,0,0,0,1
15580,"Butte-Silver Bow, MT",2006,104,50.007248,.3069298,2.6095836,.37103963,1.9367914,1.9367914,50.555645,.50446826,23.622858,0,0,0,1,1,0
15580,"Butte-Silver Bow, MT",2007,104,50.468929,.66656476,2.473628,.15288183,1.6939306,,50.038219,.50768328,22.993425,0,0,0,1,1,0
15580,"Butte-Silver Bow, MT",2008,112.8,50.694794,.14074595,2.395741,.61193889,2.1417861,,50.096382,.49373323,22.797785,0,0,0,1,1,0
15580,"Butte-Silver Bow, MT",2009,118.9,47.515743,.11290126,2.1359696,.57060903,2.5448554,,50.787258,.47079858,24.347002,0,0,0,1,1,0
15580,"Butte-Silver Bow, MT",2010,122.8,46.373852,.37407774,1.992438,.45624688,2.1903646,2.9241731,49.674786,.47733402,22.954277,0,0,0,1,1,1
15580,"Butte-Silver Bow, MT",2011,109.6,46.171288,.23971002,1.7510524,.45603371,2.3006315,,48.874535,.46777758,22.895229,0,0,0,1,1,1
15580,"Butte-Silver Bow, MT",2012,107,46.992607,.61455119,1.6135609,.46018526,1.9077299,,48.925262,.4566437,22.505388,0,0,0,1,1,1
15580,"Butte-Silver Bow, MT",2013,105.7,47.034679,.48466203,1.2885625,.47015119,2.6438751,,49.104683,.45916095,22.41054,0,0,0,1,1,1
15580,"Butte-Silver Bow, MT",2014,102.7,46.569317,.42655677,1.6714063,.5571354,2.3533168,3.9115548,49.016308,.45840669,22.061981,0,0,0,1,1,1
15620,"Cadillac, MI",2006,97.61982148871674,41.764416,.35457164,.37796319,.39964581,1.9154503,1.9154503,34.690441,.36672336,18.828018,0,1,0,0,0,0
15620,"Cadillac, MI",2007,97.84156822425985,40.428879,.22401008,.57422304,.20823474,2.5303674,,50.493771,.53700763,26.982174,0,1,0,0,0,0
15620,"Cadillac, MI",2008,121.7098110601971,38.679947,.31866223,.23978546,.55844772,2.3032024,,50.386494,.52832282,26.912764,0,1,0,0,0,0
15620,"Cadillac, MI",2009,120.1501387837497,36.228382,.45191669,.43295515,.46455771,2.3859937,,50.304966,.51620519,24.656322,0,1,0,0,0,0
15620,"Cadillac, MI",2010,123.2928777205341,40.282104,.39786804,.57084644,.45072371,1.7689273,1.9278022,42.322796,.44567072,20.500032,0,1,0,0,0,1
15620,"Cadillac, MI",2011,121.3751419797232,40.355732,.54105276,.63581342,.62052941,1.3938987,,50.140614,.5018996,23.598459,0,1,0,0,0,1
15620,"Cadillac, MI",2012,131.9980263850022,40.434021,.39776027,.73738641,.4681333,1.713429,,50.448246,.51073092,23.428082,0,1,0,0,0,1
15620,"Cadillac, MI",2013,132.5002419168227,40.789604,.49882182,.85381156,.44373715,1.7596474,,50.172909,.50856912,23.147779,0,1,0,0,0,1
15620,"Cadillac, MI",2014,131.5124547868448,41.797138,.38808337,.71310836,.52459425,1.7594162,1.9306819,49.58905,.52551097,22.472647,0,1,0,0,0,1
15660,"Calhoun, GA",2006,119.3,49.478611,3.3854949,.15057239,.66535324,12.235141,12.947702,49.599724,.66983104,31.655575,0,0,1,0,1,0
15660,"Calhoun, GA",2007,119.3,47.675343,3.6731162,.049158406,.75703949,10.124665,12.694667,49.321613,.65941083,31.28441,0,0,1,0,1,0
15660,"Calhoun, GA",2008,130,44.810825,3.6649418,.13130455,.75307024,10.127829,13.450993,49.986485,.66092366,30.841122,0,0,1,0,1,0
15660,"Calhoun, GA",2009,136.6,40.207623,3.6774464,.40944764,.78098345,11.22948,14.245365,50.140274,.65312546,28.68977,0,0,1,0,1,0
15660,"Calhoun, GA",2010,143.8,41.220814,4.004735,.26133597,.90863657,8.9765358,13.845865,50.160217,.6379838,28.717163,0,0,1,0,1,1
15660,"Calhoun, GA",2011,135.7,41.73922,4.2803879,.47600088,1.0678346,9.3372192,14.06284,50.941139,.6062097,27.390865,0,0,1,0,1,1
15660,"Calhoun, GA",2012,144.5,43.398609,4.1273904,.29378369,1.0417606,8.9234543,14.278248,50.507362,.62249839,26.802805,0,0,1,0,1,1
15660,"Calhoun, GA",2013,131.3,42.78783,4.5943131,.30197361,1.0946544,4.6015029,14.473164,50.212105,.62387067,26.516161,0,0,1,0,1,1
15660,"Calhoun, GA",2014,120.5,43.216949,4.6347861,.27844644,1.1083965,5.2329969,14.613947,50.573063,.60800064,26.556604,0,0,1,0,1,1
15700,"Cambridge, MD",2006,69,50.070786,27.631361,.30027589,.97693866,1.557842,2.9355123,53.443306,.61248076,25.770517,0,0,1,0,1,0
15700,"Cambridge, MD",2007,69,48.981438,27.593109,.22880386,1.0772848,2.0655904,,53.352612,.61958873,25.654633,0,0,1,0,1,0
15700,"Cambridge, MD",2008,72.3,48.071594,27.491018,.25524673,1.0840108,2.3791516,,53.176403,.60081977,25.792524,0,0,1,0,1,0
15700,"Cambridge, MD",2009,67.7,46.408047,28.026672,.25046179,.9047932,1.5841708,,52.640808,.55853051,23.324255,0,0,1,0,1,0
15700,"Cambridge, MD",2010,68.90000000000001,44.839321,27.679363,.18339436,1.0954692,2.7335427,3.4868279,52.633892,.57377619,24.017044,0,0,1,0,1,1
15700,"Cambridge, MD",2011,62.3,44.892223,27.649063,.17798509,1.0924602,3.2313499,,52.346027,.55639976,22.963146,0,0,1,0,1,1
15700,"Cambridge, MD",2012,69.59999999999999,44.466682,27.703901,.15013175,1.1673509,3.532692,3.7624855,51.99461,.55172712,23.009989,0,0,1,0,1,1
15700,"Cambridge, MD",2013,58.7,44.249378,27.382448,0,1.2804412,3.9607904,,52.121307,.53421462,22.815132,0,0,1,0,1,1
15700,"Cambridge, MD",2014,62,44.534748,27.957321,.10424971,1.1804746,3.5567548,4.0381432,51.996075,.5564481,22.806158,0,0,1,0,1,1
15740,"Cambridge, OH",2006,106.3,45.866238,1.068789,.42260662,.424869,2.4824588,2.4824588,51.680767,.65208089,26.499563,0,1,0,0,0,0
15740,"Cambridge, OH",2007,106.3,46.253292,1.3208898,.38515663,.4666321,2.3701947,,51.499893,.62816238,26.158556,0,1,0,0,0,0
15740,"Cambridge, OH",2008,120.7,44.731758,1.0565476,.27033731,.43154764,2.2619047,,51.465775,.64196903,26.294643,0,1,0,0,0,0
15740,"Cambridge, OH",2009,116.6,42.469788,1.482329,.34322381,.26114854,2.2135448,,51.200039,.63755077,24.244535,0,1,0,0,0,0
15740,"Cambridge, OH",2010,121.5,41.02047,1.5896082,.23898873,.35099122,1.9629302,1.7086364,51.0415,.61211848,24.502098,0,1,0,0,0,1
15740,"Cambridge, OH",2011,119.1,41.171677,1.7318394,.26451728,.27200359,1.6993986,,50.887131,.59519541,23.459686,0,1,0,0,0,1
15740,"Cambridge, OH",2012,126.8,41.634644,2.1756022,.052635536,.31831968,1.4763014,,50.507557,.58825034,23.367672,0,1,0,0,0,1
15740,"Cambridge, OH",2013,125.6,42.637424,1.9609815,.087992758,.32683024,1.4657079,,50.500305,.57178867,22.81778,0,1,0,0,0,1
15740,"Cambridge, OH",2014,116.4,44.984592,1.9198874,.085440017,.30657887,1.7339296,.93481427,50.590538,.58195019,23.174349,0,1,0,0,0,1
15780,"Camden, AR",2006,92.48749884076788,42.682331,32.932507,.26903817,.059087344,1.1909717,1.1909717,43.323498,.51720858,18.008709,0,0,1,0,1,0
15780,"Camden, AR",2007,92.4813996947706,41.865063,40.172272,.21628596,.049328372,1.392578,,52.462624,.63214934,21.989071,0,0,1,0,1,0
15780,"Camden, AR",2008,106.2382603214623,42.537998,,,,,,52.49741,.60880846,22.298153,0,0,1,0,1,0
15780,"Camden, AR",2009,110.8620830020671,42.89027,39.457314,.35375524,.15938424,2.0292335,,52.530712,.58653569,21.135904,0,0,1,0,1,0
15780,"Camden, AR",2010,108.2656329597555,40.817383,35.24287,.18901619,.14201985,1.7688022,1.4370188,47.650955,.54497457,20.109447,0,0,1,0,1,1
15780,"Camden, AR",2011,87.06181407359587,39.97467,40.009995,.29602861,.17300373,2.3836069,,52.942986,.56741637,22.179077,0,0,1,0,1,1
15780,"Camden, AR",2012,111.9837071326118,38.68597,40.288944,.015534584,.186415,2.2214456,,52.328247,.56062728,22.649424,0,0,1,0,1,1
15780,"Camden, AR",2013,119.5410218978102,38.703232,,,,,,52.364624,.55512172,21.845196,0,0,1,0,1,1
15780,"Camden, AR",2014,120.2353180967656,38.587742,37.19223,.13018407,.21181239,2.2437849,1.6739424,51.671928,.58414942,22.067495,0,0,1,0,1,1
15820,"Campbellsville, KY",2006,129.0003020465773,50.818741,3.1104703,.032432713,.02836594,1.2519255,1.2519255,35.303959,.45973897,16.927748,0,0,1,0,0,0
15820,"Campbellsville, KY",2007,128.9766863905325,51.595245,,,,,,52.054852,.65441132,24.91482,0,0,1,0,0,0
15820,"Campbellsville, KY",2008,147.3927818874692,50.102596,4.5863123,.0543501,.19649652,2.0025921,,51.866714,.66896468,24.570425,0,0,1,0,0,0
15820,"Campbellsville, KY",2009,138.1405307059285,48.393326,,,,,,52.08823,.65566128,23.578644,0,0,1,0,0,0
15820,"Campbellsville, KY",2010,132.7869425953263,42.772942,3.6324236,.066800639,.3445951,1.7255241,1.3992573,43.653103,.54589421,19.77091,0,0,1,0,0,1
15820,"Campbellsville, KY",2011,127.8837018406943,43.121952,,,,,,52.03828,.62380832,22.586031,0,0,1,0,0,1
15820,"Campbellsville, KY",2012,124.4341468112034,42.823673,,,,,,51.338852,.61420691,22.415611,0,0,1,0,0,1
15820,"Campbellsville, KY",2013,117.0465508220197,41.880531,,,,,,51.820171,.59523225,22.977137,0,0,1,0,0,1
15820,"Campbellsville, KY",2014,110.5303021139731,41.690548,4.1233001,.10293436,.6635074,2.1916471,1.5424733,51.418571,.62693268,22.521473,0,0,1,0,0,1
15860,"Cañon City, CO",2006,66.3,39.466709,4.1680808,1.4887093,.74532473,11.350209,12.106135,40.936905,.56911123,32.712772,0,0,0,1,1,0
15860,"Cañon City, CO",2007,66.3,40.223141,4.625196,1.3220899,.6885885,10.59155,12.235687,40.916988,.56642103,31.975931,0,0,0,1,1,0
15860,"Cañon City, CO",2008,76.09999999999999,39.446114,4.4118581,1.5404474,.79561567,10.017139,,41.166763,.55813175,32.70488,0,0,0,1,1,0
15860,"Cañon City, CO",2009,77.59999999999999,38.859192,4.5430679,1.751696,.97036397,8.7710819,,41.461006,.53850168,30.135895,0,0,0,1,1,0
15860,"Cañon City, CO",2010,76,29.600037,5.2902503,1.8202357,.9175936,7.610455,12.440623,41.334541,.54207361,30.099926,0,0,0,1,1,1
15860,"Cañon City, CO",2011,65.09999999999999,29.39699,6.2753859,2.6368954,1.086656,5.0675173,12.425305,41.201488,.53981584,28.233919,0,0,0,1,1,1
15860,"Cañon City, CO",2012,75.5,29.233614,6.3706198,2.1405623,1.2575271,5.145009,12.56676,41.464348,.53001261,28.386917,0,0,0,1,1,1
15860,"Cañon City, CO",2013,74,28.832541,5.9805703,1.9173695,.59570831,5.237536,12.749012,41.987831,.5133118,28.472296,0,0,0,1,1,1
15860,"Cañon City, CO",2014,70,28.898453,5.947226,1.764116,1.2009642,4.7035985,12.811707,41.540989,.52128315,28.176796,0,0,0,1,1,1
15940,"Canton-Massillon, OH",2006,95.95158865454688,47.60741,6.74998,.32971272,.75119382,1.6602348,.91872299,51.807903,.56598318,25.33972,0,1,0,0,0,0
15940,"Canton-Massillon, OH",2007,95.97005486045933,48.132866,7.2108927,.26961294,.75285655,2.0272465,1.0644562,51.752071,.55818802,25.174057,0,1,0,0,0,0
15940,"Canton-Massillon, OH",2008,107.9228613286059,47.632591,7.0385442,.30374041,.76792753,2.1668224,1.1516274,51.816326,.54742944,24.985146,0,1,0,0,0,0
15940,"Canton-Massillon, OH",2009,110.7315471444757,44.614044,7.2277894,.26356116,.7983191,2.2572525,1.2432925,51.56039,.54008365,24.098478,0,1,0,0,0,0
15940,"Canton-Massillon, OH",2010,111.5254798153472,45.25827,6.6742635,.23683058,.73796141,2.4560361,1.3522078,51.59222,.52996945,24.033325,0,1,0,0,0,1
15940,"Canton-Massillon, OH",2011,112.5411736266243,45.554836,7.4642406,.2204684,.77643228,2.6200595,1.6074489,51.46302,.52117181,23.326361,0,1,0,0,0,1
15940,"Canton-Massillon, OH",2012,109.6634121493497,46.262299,6.9946728,.2136735,.75972801,3.1400137,1.6659064,51.465546,.5074597,23.140877,0,1,0,0,0,1
15940,"Canton-Massillon, OH",2013,108.8516232196646,46.428917,6.8706589,.15252723,.78716856,3.3713319,1.7484633,51.444126,.50002646,23.062048,0,1,0,0,0,1
15940,"Canton-Massillon, OH",2014,107.1169837121447,47.210789,6.6512489,.14033981,.70092791,3.1083589,1.7080029,51.433254,.49901125,23.14485,0,1,0,0,0,1
15980,"Cape Coral-Fort Myers, FL",2006,92.8,47.848,7.1443968,.41630873,1.2916219,6.3757353,15.749396,50.488609,.46574739,25.687078,0,0,1,0,1,0
15980,"Cape Coral-Fort Myers, FL",2007,92.8,45.922737,7.4139833,.35863319,1.3291974,6.1307602,15.804169,50.61924,.47186115,25.155228,0,0,1,0,1,0
15980,"Cape Coral-Fort Myers, FL",2008,88.5,42.912781,7.4437914,.37535325,1.3419435,6.2577167,16.787668,50.641476,.45727786,25.211254,0,0,1,0,1,0
15980,"Cape Coral-Fort Myers, FL",2009,89.8,39.82243,7.5684881,.46016765,1.4230952,5.9199944,17.196402,50.479591,.45237938,23.511482,0,0,1,0,1,0
15980,"Cape Coral-Fort Myers, FL",2010,90.3,39.745224,7.8446479,.40992951,1.4519302,5.895041,17.547361,50.749214,.46027574,23.302538,0,0,1,0,1,1
15980,"Cape Coral-Fort Myers, FL",2011,78.90000000000001,40.319107,8.1139889,.51934552,1.4994552,5.9110756,18.348974,50.922089,.46517068,22.011269,0,0,1,0,1,1
15980,"Cape Coral-Fort Myers, FL",2012,64.8,40.987988,8.1527405,.44948688,1.5835598,5.732183,18.64003,50.922455,.4621298,21.745806,0,0,1,0,1,1
15980,"Cape Coral-Fort Myers, FL",2013,60.09999999999999,41.781582,8.3192778,.36256295,1.5871614,5.5866594,18.886726,50.964176,.45655566,21.515734,0,0,1,0,1,1
15980,"Cape Coral-Fort Myers, FL",2014,58.8,42.913403,8.6005182,.33757803,1.5594066,5.2462034,18.965523,50.956059,.45108402,21.582447,0,0,1,0,1,1
16020,"Cape Girardeau, MO-IL",2006,109.2424263202361,48.524105,4.059289,.28368145,.8199321,1.58149,1.4041145,39.971889,.40405887,19.938429,0,1,0,0,0,0
16020,"Cape Girardeau, MO-IL",2007,109.466876264288,48.700336,5.5338874,.48718196,1.0756867,2.0722585,,51.488613,.52181065,25.994143,0,1,0,0,0,0
16020,"Cape Girardeau, MO-IL",2008,113.3004975666449,47.317677,5.6450057,.34541601,1.1105607,2.1812127,,51.736713,.49473506,26.105743,0,1,0,0,0,0
